,TransactionID,CustomerID,Gender,Age,Quantity,Price,PurchaseDate,TotalAmount,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Cash,PaymentMode_UPI,PaymentMode_Wallet,AgeGroup,Month,DayOfWeek
150,T00151,C3060,Other,60,2,-0.12493647966718015,2023-09-04,-0.4676688608283457,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,41-60,9,Monday
151,T00152,C3103,Male,40,5,1.197221271864214,2023-06-01,2.3910322431081354,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,26-40,6,Thursday
152,T00153,C8787,Male,50,5,0.44311738575802556,2023-02-19,1.45654117386671,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,41-60,2,Sunday
153,T00154,C3705,Female,37,3,-0.1574775479231695,2023-04-23,-0.08510610039967952,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26-40,4,Sunday
154,T00155,C5342,Male,28,3,-1.2532626507172464,2023-02-27,-0.8998490645206747,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,26-40,2,Monday
155,T00156,C9645,Female,60,3,-1.6833706833181492,2023-05-28,-1.2196448825875341,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,41-60,5,Sunday
156,T00157,C7932,Female,53,4,-0.8344732505532092,2023-08-03,-0.3575637217132209,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,41-60,8,Thursday
157,T00158,C4470,Male,29,3,-0.8464992975173792,2023-08-17,-0.5974105852633653,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26-40,8,Thursday
158,T00159,C9835,Male,36,2,0.1601515748363789,2023-06-16,-0.32635557718695934,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,26-40,6,Friday
159,T00160,C4295,Other,24,3,-0.839425152244338,2023-05-07,-0.5921507856241078,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18-25,5,Sunday
160,T00161,C6107,Other,48,3,0.5676223425635502,2023-12-06,0.45402336262421983,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41-60,12,Wednesday
161,T00162,C7537,Other,26,2,0.8930330251234438,2023-08-06,0.03692125123109575,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,26-40,8,Sunday
162,T00163,C7118,Female,65,4,1.0769608022225141,2023-03-01,1.5373667616566344,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60+,3,Wednesday
163,T00164,C8177,Female,34,5,-1.3056113257377508,2023-04-01,-0.7104962775074027,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,26-40,4,Saturday
164,T00165,C9479,Female,64,3,-1.039623463471403,2023-08-26,-0.7410031154150966,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,60+,8,Saturday
165,T00166,C8397,Female,69,1,1.6527962274480652,2023-06-13,-0.4338308164824554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,60+,6,Tuesday
166,T00167,C2982,Female,53,2,0.7812615298093933,2023-12-05,-0.018481971635750494,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,41-60,12,Tuesday
167,T00168,C5061,Female,66,1,-0.08178419350162902,2023-02-28,-0.8637317736644395,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,60+,2,Tuesday
168,T00169,C4681,Male,29,5,-0.8571105154269409,2023-06-27,-0.15471078229252117,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,26-40,6,Tuesday
169,T00170,C2049,Other,61,4,-1.171909980077273,2023-12-23,-0.6920869787700014,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60+,12,Saturday
170,T00171,C6539,Other,39,1,0.17642210896437358,2023-07-23,-0.7997375447201392,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,26-40,7,Sunday
171,T00172,C1344,Other,59,1,-0.9568559637768214,2023-12-27,-1.0806108454564927,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,41-60,12,Wednesday
172,T00173,C4770,Male,23,2,-0.6420564991264894,2023-03-07,-0.7239964299148305,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,18-25,3,Tuesday
173,T00174,C4608,Other,32,4,0.5357886888348649,2023-09-05,1.0008671984523636,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,26-40,9,Tuesday
174,T00175,C1117,Female,40,5,0.34761642457196984,2023-09-08,1.3381956819834149,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,26-40,9,Friday
175,T00176,C2163,Male,32,4,0.15449225861794597,2023-11-04,0.6228629310443874,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,26-40,11,Saturday
176,T00177,C1964,Male,65,4,1.1682172762447451,2023-07-30,1.6278353154518643,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60+,7,Sunday
177,T00178,C4750,Other,37,5,0.760746508517574,2023-12-18,1.850149513537817,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,26-40,12,Monday
178,T00179,C2104,Female,44,1,1.0932313363505088,2023-05-01,-0.572514200304213,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,41-60,5,Monday
179,T00180,C1514,Other,68,1,0.7034459318059405,2023-01-15,-0.66911918701191,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,60+,1,Sunday
180,T00181,C6413,Male,39,5,0.2365523437852235,2023-05-29,1.2005642580895088,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,26-40,5,Monday
181,T00182,C2160,Other,41,1,-0.8946034853740591,2023-05-18,-1.065182099848004,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41-60,5,Thursday
182,T00183,C9423,Male,34,4,-0.2706638722918282,2023-09-17,0.20137765328521529,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,26-40,9,Sunday
183,T00184,C4899,Male,55,1,0.5251774709253031,2023-04-21,-0.7133015039816735,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,41-60,4,Friday
184,T00185,C5562,Male,36,3,0.730327683843497,2023-07-29,0.5749987543271436,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,26-40,7,Saturday
185,T00186,C8953,Female,47,4,1.487968642586206,2023-02-01,1.944825907044453,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,41-60,2,Wednesday
186,T00187,C4510,Female,25,5,1.185195224900044,2023-10-15,2.3761294774635724,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,18-25,10,Sunday
187,T00188,C9834,Other,48,3,1.4264235787107478,2023-06-15,1.0925630388300869,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,41-60,6,Thursday
188,T00189,C3167,Other,21,4,1.397419583091279,2023-05-14,1.8550586598677907,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,18-25,5,Sunday
189,T00190,C8744,Other,58,2,1.1590208873897916,2023-12-12,0.16876689552181845,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,41-60,12,Tuesday
190,T00191,C4981,Female,55,1,1.3903454378182378,2023-06-12,-0.49887700535460716,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,41-60,6,Monday
191,T00192,C8749,Other,55,1,1.4115678736373614,2023-07-30,-0.4936172057153496,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,41-60,7,Sunday
192,T00193,C7669,Female,57,4,-0.3619203463140592,2023-07-20,0.11090909948998535,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,41-60,7,Thursday
193,T00194,C4119,Male,22,3,0.5329590307256484,2023-08-15,0.42825034439185783,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,18-25,8,Tuesday
194,T00195,C2545,Male,48,2,-1.2115251936063034,2023-08-06,-1.0062723438883192,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,8,Sunday
195,T00196,C2588,Female,30,4,1.671189005157972,2023-07-24,2.1264643212534806,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,26-40,7,Monday
196,T00197,C8062,Female,50,1,0.748720461553404,2023-05-14,-0.6578982811148272,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,41-60,5,Sunday
197,T00198,C6804,Male,25,2,1.3578043695622486,2023-01-28,0.26730047543057667,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18-25,1,Saturday
198,T00199,C7939,Female,61,1,1.6527962274480652,2023-05-18,-0.4338308164824554,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60+,5,Thursday
199,T00200,C7735,Male,42,3,-0.4248802392441256,2023-09-06,-0.2839265267636151,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,41-60,9,Wednesday
200,T00201,C8651,Other,51,3,-1.1903027577871799,2023-04-23,-0.8530368477312825,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,41-60,4,Sunday
201,T00202,C1887,Male,37,2,-0.33291635069459047,2023-06-23,-0.5707609337577937,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,6,Friday
202,T00203,C2612,Male,44,1,0.40067251411977856,2023-11-22,-0.7441589951986511,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,41-60,11,Wednesday
203,T00204,C1993,Other,21,5,-1.6791261961543245,2023-01-24,-1.1733586457620675,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18-25,1,Tuesday
204,T00205,C7596,Female,27,3,-0.5175515423209649,2023-06-07,-0.35282990203788905,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,26-40,6,Wednesday
205,T00206,C6559,Other,26,2,-1.596358696459743,2023-08-18,-1.1970277441387265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,26-40,8,Friday
206,T00207,C2790,Male,30,2,0.40420958675629914,2023-07-29,-0.2053801854840356,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,26-40,7,Saturday
207,T00208,C5073,Male,39,4,1.5403173176067106,2023-04-24,1.9967225968184608,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,26-40,4,Monday
208,T00209,C4139,Male,44,3,1.0507864647122618,2023-10-21,0.8132676779855108,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,41-60,10,Saturday
209,T00210,C4116,Male,54,1,-0.9214852374116156,2023-03-27,-1.0718445127243967,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,3,Monday
210,T00211,C9786,Male,47,3,-1.057308826654006,2023-10-02,-0.7541526145132404,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,41-60,10,Monday
211,T00212,C8350,Other,27,4,-1.3501784409579103,2023-04-16,-0.8688162466490552,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,26-40,4,Sunday
212,T00213,C3296,Male,38,5,0.3285162323347587,2023-11-17,1.314526583606756,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,26-40,11,Friday
213,T00214,C7912,Female,63,2,0.39572061242864975,2023-02-26,-0.20958802519544165,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,60+,2,Sunday
214,T00215,C4006,Other,29,1,-0.8882367546283221,2023-11-11,-1.0636041599562267,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,11,Saturday
215,T00216,C5563,Other,67,2,0.0123019386298185,2023-11-09,-0.3996421188272813,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,60+,11,Thursday
216,T00217,C8579,Other,23,4,0.9722634521815049,2023-06-18,1.4335733821086185,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,18-25,6,Sunday
217,T00218,C5092,Male,49,1,-0.8606475880634615,2023-03-08,-1.0567664204251919,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,3,Wednesday
218,T00219,C2235,Male,39,3,1.499994689550376,2023-11-06,1.1472649550783656,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,11,Monday
219,T00220,C8260,Other,58,5,0.7444759743895792,2023-10-04,1.8299869482539963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,41-60,10,Wednesday
220,T00221,C2604,Male,29,5,-0.29047147905634346,2023-01-11,0.5474724695483624,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,26-40,1,Wednesday
221,T00222,C1828,Female,38,4,-0.4743992561554138,2023-01-11,-0.0005986528622748064,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,26-40,1,Wednesday
222,T00223,C9856,Female,58,2,-0.39446141457004863,2023-07-14,-0.6012677716654875,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,41-60,7,Friday
223,T00224,C1241,Male,21,5,-1.3721082913043379,2023-02-16,-0.7928998051891044,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,18-25,2,Thursday
